category_id,category_title,subcategory_title,product_id,product_title,price,currency,description_plain,description_html,image_url,product_url
6,Ana Yemekler,Ana Yemekler,587379,KÖFTELİ FAJİTA,740,₺,"Ev yapımı ızgara köfte, kapya biber, köy biber, mantar, soğancık, sarımsak, tortilla ekmeği, tuz karabiber, niyokki mix sos, terayağı, salsa sos, ekşi krema sos, avokado sos eşliğinde","<p><span style=""font-size: 12px;"">Ev yapımı ızgara köfte, kapya biber, köy biber, mantar, soğancık, sarımsak, tortilla ekmeği, tuz karabiber, niyokki mix sos, terayağı, salsa sos, ekşi krema sos, avokado sos eşliğinde</span><br></p>",https://cdn.pardonapp.co/products/2aab93a8-75d0-4d68-85de-6cc0d2793e63.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/6
6,Ana Yemekler,Ana Yemekler,587380,COMBO FAJİTA,790,₺,"Et, tavuk, köfte, kapya biber, köy biber, mantar, soğancık, sarımsak, tortilla ekmeği, tuz karabiber, niyokki mix sos, terayağı, salsa sos, ekşi krema sos, avokado sos eşliğinde","<p><span style=""font-size: 12px;"">Et, tavuk, köfte, kapya biber, köy biber, mantar, soğancık, sarımsak, tortilla ekmeği, tuz karabiber, niyokki mix sos, terayağı, salsa sos, ekşi krema sos, avokado sos eşliğinde</span><br></p>",https://cdn.pardonapp.co/products/4e7bbe82-7099-4d5d-9650-3ed4019fc034.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/6
29,Salatalar,Salatalar,587287,DİDİKLİ TAVUK SALATA,490,₺,"Mevsim yeşilliği, didilmiş tavuk eti, tane mısır, siyah dilim zeytin, taze soğan, cherry domates, kornişon turşu, zeytinyağ ve limon sos","<p><span style=""font-size: 12px;"">Mevsim yeşilliği, didilmiş tavuk eti, tane mısır, siyah dilim zeytin, taze soğan, cherry domates, kornişon turşu, zeytinyağ ve limon sos</span><br></p>",https://cdn.pardonapp.co/products/9185c33e-2b4b-40ff-988c-3bacf61d90cb.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587288,IZGARA TAVUKLU SALATA,495,₺,"Mevsim yeşilliği, tavuk bonfile ızgara, cherry domates, tane mısır, siyah dilim zeytin, salatalık, közlenmiş biber, balzemik sos, zeytinyağ, limon sos","<p><span style=""font-size: 12px;"">Mevsim yeşilliği, tavuk bonfile ızgara, cherry domates, tane mısır, siyah dilim zeytin, salatalık, közlenmiş biber, balzemik sos, zeytinyağ, limon sos</span><br></p>",https://cdn.pardonapp.co/products/39e36c0b-8721-42e2-b057-2d947624db3d.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587289,IZGARA BİFTEK SALATA,580,₺,"Mevsim yeşilliği, ızgara biftek, siyah dilim zeytin, közlenmiş biber, cherry domates, salatalık, limon, zeytinyağı","<p><span style=""font-size: 12px;"">Mevsim yeşilliği, ızgara biftek, siyah dilim zeytin, közlenmiş biber, cherry domates, salatalık, limon, zeytinyağı</span><br></p>",https://cdn.pardonapp.co/products/0bff6024-3bca-4c0d-9f4d-60f87063c568.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587290,ROKA TULUM SALATA,450,₺,"Roka yaprakları, kuru domates, cherry domates, tulum peyniri, ceviz içi, zeytinyağı, balzemik sirke, limon","<p><span style=""font-size: 12px;"">Roka yaprakları, kuru domates, cherry domates, tulum peyniri, ceviz içi, zeytinyağı, balzemik sirke, limon</span><br></p>",https://cdn.pardonapp.co/products/1516af4f-4255-4d0a-a56e-f43a3a34ff08.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587291,TON BALIKLI SALATA,495,₺,"Mevsim yeşilliği, ton balık, siyah dilim zeytin, dane mısır, kırmızı soğan, cherry domates, kornişon turşu, zeytinyağı, limon","<p><span style=""font-size: 12px;"">Mevsim yeşilliği, ton balık, siyah dilim zeytin, dane mısır, kırmızı soğan, cherry domates, kornişon turşu, zeytinyağı, limon</span><br></p>",https://cdn.pardonapp.co/products/5e8126b2-5e02-46e2-8848-d62a61566479.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587292,SEZAR SALATA,520,₺,"Mevsim yeşilliği, ızgara tavuk, sezar sos, kroton ekmek, toz parmesan, cherry domates, zeytinyağı, limon","<p><span style=""font-size: 12px;"">Mevsim yeşilliği, ızgara tavuk, sezar sos, kroton ekmek, toz parmesan, cherry domates, zeytinyağı, limon</span><br></p>",https://cdn.pardonapp.co/products/265288f3-098b-4d60-b105-dbd372778a89.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,587295,CHİCKEN TARTAR SOSLU MAKARNA SALATASI,530,₺,"Tavuk şinitzel, fusilli, akdeniz yeşillikleri, tartar sos","<p><span style=""font-size: 12px;"">Tavuk şinitzel, fusilli, akdeniz yeşillikleri, tartar sos</span><br></p>",https://cdn.pardonapp.co/products/10889e1c-9223-4725-acc1-832c72ab5701.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,681175,TAVUK ETLİ FREGOLA SALATASI,520,₺,"Fregola, tavuk bonfile, kornişon turşu, kapya biber, dereotu, maydanoz, mısır","<p><span style=""font-size: 12px;"">Fregola, tavuk bonfile, kornişon turşu, kapya biber, dereotu, maydanoz, mısır</span></p>",https://cdn.pardonapp.co/products/8c27305c-d7af-4fbe-8de7-da79138bde4d.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,681176,KEÇİ PEYNİRLİ SİCİLYA SALATASI,510,₺,"Karışık yeşillik mix, cherry domates, köz kapya biber, salata sosu, havuç, susam, keçi peyniri, roka, ceviz, tereyağ, toz kırmızı biber","<p><span style=""font-size: 12px;"">Karışık yeşillik mix, cherry domates, köz kapya biber, salata sosu, havuç, susam, keçi peyniri, roka, ceviz, tereyağ, toz kırmızı biber</span></p>",https://cdn.pardonapp.co/products/ec3dedc3-5f98-4ffd-a55d-3ad83124e114.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
29,Salatalar,Salatalar,681177,KÖZ BİBERLİ TAVUKLU MAKARNA SALATASI,520,₺,"Sedani, tavuk bonfile, köz kapya biber, mısır, hardal sos, maydanoz, sarımsak, ceviz, tereyağ, dereotu","<p><span style=""font-size: 12px;"">Sedani, tavuk bonfile, köz kapya biber, mısır, hardal sos, maydanoz, sarımsak, ceviz, tereyağ, dereotu</span></p><p><br></p>",https://cdn.pardonapp.co/products/95da18a2-5ee3-4ef2-b19c-3ec8cc77e943.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/29
36,Tatlılar,Tatlılar,735196,Snowball,250,₺,,,https://cdn.pardonapp.co/products/b09290d2-1d8f-4e49-8a46-fd64a3262668.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/36
36,Tatlılar,Tatlılar,735197,Daisy Pie,250,₺,,,https://cdn.pardonapp.co/products/989f4f5b-8955-4d9e-9187-403678a0d0b9.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/36
36,Tatlılar,Tatlılar,735198,Darkness,220,₺,,,https://cdn.pardonapp.co/products/5f397f4a-1a17-4e0d-beee-f40bbdcd0734.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/36
36,Tatlılar,Tatlılar,735199,Tiramisu,220,₺,,,https://cdn.pardonapp.co/products/b8ce3846-d916-4c43-9a1b-d00449a756b4.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/36
19,Soft İçecekler,Soft İçecekler,191189,258-Su,55,₺,,,https://cdn.pardonapp.co/products/19f4e4d8-f275-4bb5-893b-49c8d099a77f.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191190,259-Soda,70,₺,,,https://cdn.pardonapp.co/products/4de96d92-2022-45d7-a0b4-a40e40eddf90.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191191,260-Coca Cola,105,₺,,,https://cdn.pardonapp.co/products/3c19bf57-7e61-4c75-a799-03e96b32d655.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191192,261-Sprite,105,₺,,,https://cdn.pardonapp.co/products/51bb6311-c734-45b5-809a-d26ec4478893.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,194636,FANTA,105,₺,,,https://cdn.pardonapp.co/products/192f3575-6533-45e6-b5e7-92ad382351e6.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191193,262-Fuse Tea (ŞEFTALİ-LİMON-MANGO-KARPUZ),105,₺,,,https://cdn.pardonapp.co/products/5ac26e81-5d9f-4239-a5ba-45549e9e08a6.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191194,"263-Cappy(vişne,şeftali,elma,karışık)",105,₺,,,https://cdn.pardonapp.co/products/30b94bca-dd99-4a67-9cf6-af1ac33e0c58.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191195,"264-Schweppes(MANDALİNA,LİMON,TONİK)",105,₺,,,https://cdn.pardonapp.co/products/60f416eb-b7fb-406f-8c53-8609b120195e.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191196,265-Ayran,95,₺,,,https://cdn.pardonapp.co/products/1d2e525c-731d-4755-9755-850bc7c26fd0.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191197,266-Fesleğen&Naneli Ayran,100,₺,,,https://cdn.pardonapp.co/products/eb36a1de-b265-497e-8e11-5999b91087ad.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191198,267-S. Pellegrino,130,₺,,,https://cdn.pardonapp.co/products/ed9eaeb9-ff40-47a1-a7c7-b9652ca2460e.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191201,270-S.PELLEGRINO (BÜYÜK),290,₺,,,https://cdn.pardonapp.co/products/3c4c2a8b-fcea-4404-9e78-e4314344c61e.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191200,269-Limonata,115,₺,,,https://cdn.pardonapp.co/products/0232e4fb-515a-4a2d-aff1-29be4fb91dcb.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191205,274-LİMONATA (NANELİ-ELMALI-ÇİLEKLİ-FESLEĞENLİ),125,₺,,,https://cdn.pardonapp.co/products/25d86bdd-e4f1-4aa0-abe9-aca40c698fa0.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191202,271-ELMA SUYU TAZE SIKILMIŞ,160,₺,,<p><br></p>,https://cdn.pardonapp.co/products/39bec6d7-0a8b-4c47-a43b-42e8a5b075d8.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,191203,272-HAVUÇ SUYU TAZE SIKILMIŞ,160,₺,,<p><br></p>,https://cdn.pardonapp.co/products/383b5da8-28e7-4ff1-9d40-f84b5a4e040e.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,499591,Sıkma Portakal Suyu,165,₺,,,https://cdn.pardonapp.co/products/a43c1cf1-d912-4f8c-a647-5a575abcba28.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,493082,Redbull (250 ml),150,₺,,<p><br></p>,https://cdn.pardonapp.co/products/d5840764-aaad-4974-a398-36fd4e8b0363.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Soft İçecekler,499610,Churchill,140,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499592,Rainbow,260,₺,"Portakal, ananas, nar, turunç","<p>Portakal, ananas, nar, turunç</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499593,Virgin Mojito,270,₺,"Soda, nane, lime, esmer şeker","<p>Soda, nane, lime, esmer şeker</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499594,Strawberry Mojito,275,₺,"Soda, çilek, nane, lime, esmer şeker","<p>Soda, çilek, nane, lime, esmer şeker</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499595,Green Apple Mojito,270,₺,"Soda, yeşil elma, nane, lime, esmer şeker","<p>Soda, yeşil elma, nane, lime, esmer şeker</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499596,Berry Hibiscus Mojito,270,₺,"Soda, berry hibiscus, nane, lime, esmer şeker","<p>Soda, berry hibiscus, nane, lime, esmer şeker</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499597,Enerji Twist,285,₺,"Portakal, lime, soda, redbull","<p>Portakal, lime, soda, redbull</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Alkolsüz Kokteyller,499598,Tropical Runner,250,₺,"Ananas, coconut, portakal","<p>Ananas, coconut, portakal</p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Frozenlar,499600,Strawberry Frozen,215,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Frozenlar,499601,Green Apple Frozen,215,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Frozenlar,499602,Mango Frozen,215,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Frozenlar,499603,Orman Meyveli Frozen,215,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
19,Soft İçecekler,Frozenlar,499604,Frambuaz Frozen,215,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/19
21,Kahveler & Çaylar,Sıcak Kahveler,191214,275-Türk Kahvesi,115,₺,,,https://cdn.pardonapp.co/products/47bafa9f-e747-40fd-afae-b748aae8a304.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191218,276-Espresso,135,₺,,,https://cdn.pardonapp.co/products/081833e2-1686-4627-8720-46db8ebc013c.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191221,277-Double Espresso,160,₺,,,https://cdn.pardonapp.co/products/081833e2-1686-4627-8720-46db8ebc013c.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191223,278-Americano,160,₺,,,https://cdn.pardonapp.co/products/262e139a-0c3f-4ccc-8048-8cb0fb246a93.png,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191224,279-Cappucino,170,₺,,,https://cdn.pardonapp.co/products/17d46378-9673-42ac-91b0-51797ce45452.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191225,280-Filtre Kahve,155,₺,,,https://cdn.pardonapp.co/products/6738e788-8040-4ed1-86d1-fcb56d65cc74.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191226,281-Caffe Latte,165,₺,,,https://cdn.pardonapp.co/products/03d9861a-f82b-4a07-ae1c-464f31c0afd6.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191227,282-Mocha,170,₺,,,https://cdn.pardonapp.co/products/04207dc5-0786-4dd0-9669-a6d2badb2c88.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191228,283-Macchiato,170,₺,,,https://cdn.pardonapp.co/products/04207dc5-0786-4dd0-9669-a6d2badb2c88.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Sıcak Kahveler,191229,284-Sıcak Çikolata,175,₺,,,https://cdn.pardonapp.co/products/4652d353-edec-4f8a-9105-61136cf7a279.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Çaylar,191215,285-Demleme Çay,70,₺,,,https://cdn.pardonapp.co/products/ce1de92c-a932-40e1-9ec9-95c237190b07.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Çaylar,191217,286-Bitki Çayı,150,₺,,<p><br></p>,https://cdn.pardonapp.co/products/40d68332-cd15-4b7d-808b-96ec0fef81e4.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Soğuk Kahveler,191216,287-Ice Caramel Macchiato,195,₺,,,https://cdn.pardonapp.co/products/35540b58-1f25-4529-b5be-6cec20daafb6.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Soğuk Kahveler,191219,288-Ice Chocolate Mocha,195,₺,,,https://cdn.pardonapp.co/products/9ff09fae-ec74-4408-9ee9-c871b499752b.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
21,Kahveler & Çaylar,Soğuk Kahveler,191222,290-Ice Chocolate Mint Coffee,195,₺,,,https://cdn.pardonapp.co/products/9ff09fae-ec74-4408-9ee9-c871b499752b.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/21
4,Alkollü İçecekler,Biralar,466897,MILLER 33 CL,270,₺,,,https://cdn.pardonapp.co/products/29f7126f-2166-4577-a174-c3886a046c8f.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466898,EFES PİLSEN 50 CL,255,₺,,,https://cdn.pardonapp.co/products/3488e76f-83a3-42b9-a612-51bce75e92b3.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466899,EFES MALT 50 CL,260,₺,,,https://cdn.pardonapp.co/products/24ba56eb-280d-4e16-9c3a-0f38b08f4bff.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466900,EFES GLUTENSİZ 50 CL,260,₺,,,https://cdn.pardonapp.co/products/887aacae-5fb1-4d05-a6d6-2cc0267347b8.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466901,EFES ÖZEL SERİ 50 CL,260,₺,,,https://cdn.pardonapp.co/products/98312f5c-434e-40ee-b53e-7fcf6eb5835e.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466902,BOMONTİ FİLTRESİZ 50 CL,260,₺,,,https://cdn.pardonapp.co/products/a4a0da2a-5fdf-4e66-8868-c2205b50d3b5.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466903,BUD 50 CL,275,₺,,,https://cdn.pardonapp.co/products/498dd9fd-886f-491e-87dc-d528f66358ff.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466904,ERDINGER 33 CL,275,₺,,,https://cdn.pardonapp.co/products/deac7a0c-3a6e-4ca6-9776-e174245756a8.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466905,BECKS 50 CL,275,₺,,,https://cdn.pardonapp.co/products/685f90b9-44aa-4306-b1cf-e0737f8b2509.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466906,"CORONA 35,5 CL",325,₺,,,https://cdn.pardonapp.co/products/2a680e5d-2165-4dc8-9b27-b812a36b01c2.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466908,Efes Pilsen Reserve,275,₺,,<p><br></p>,https://cdn.pardonapp.co/products/6eb8d091-3f9c-426a-9bfd-f6d1f07a2cd1.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Biralar,466909,Belfast,285,₺,,<p><br></p>,https://cdn.pardonapp.co/products/c0bb2017-3c19-4a86-bd73-970620d75fbd.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sofra Şarapları,466882,SOFRA ŞARABI KADEH Kırmızı/Beyaz/Blush,300,₺,,,https://cdn.pardonapp.co/products/3d9e9b6d-bbb3-4c8b-b433-162138a3226f.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sofra Şarapları,466883,SOFRA ŞARABI 35 CL Kırmızı/Beyaz/Blush,610,₺,,,https://cdn.pardonapp.co/products/8664f5bf-5483-449e-9b45-6ff6a2957182.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sofra Şarapları,466884,SOFRA ŞARABI 50 CL Kırmızı/Beyaz/Blush,800,₺,,,https://cdn.pardonapp.co/products/3d9e9b6d-bbb3-4c8b-b433-162138a3226f.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sofra Şarapları,466885,SOFRA ŞARABI 70 CL Kırmızı/Beyaz/Blush,1100,₺,,,https://cdn.pardonapp.co/products/b768da95-238c-4e86-820a-b515fcf1a71a.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sofra Şarapları,466886,SOFRA ŞARABI 100 CL Kırmızı/Beyaz/Blush,1320,₺,,,https://cdn.pardonapp.co/products/8664f5bf-5483-449e-9b45-6ff6a2957182.webp,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587387,DONINI MERLOT (İTALYA) KADEH,410,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587388,DONINI MERLOT (İTALYA) ŞİŞE,1950,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587389,PICCINI CHIANTI DOCG (İTALYA) KADEH,410,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587390,PICCINI CHIANTI DOCG (İTALYA) ŞİŞE,1950,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587391,MEMORO ROSSO (İTALYA),2050,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587392,CABERNET SAUVIGNON  (MOLDOVA) KADEH,390,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kırmızı Şaraplar,587393,CABERNET SAUVIGNON (MOLDOVA) ŞİŞE,1900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Beyaz Şaraplar,587394,DONINI CHARDONAY (İTALYA) KADEH,370,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Beyaz Şaraplar,587395,DONINI CHARDONAY (İTALYA) ŞİŞE,1700,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Beyaz Şaraplar,587396,LAMBERTI PINOT GRIGIO (İTALYA),1750,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Rose Şaraplar,587397,ECHO FALLS,1650,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Rose Şaraplar,587400,GRIGIO BLUSH KADEH,325,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Rose Şaraplar,587401,GRIGIO BLUSH ŞİŞE,1850,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587404,MYRINA ŞİŞE,1150,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587405,MYRINA KADEH,325,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587406,MERLOT SARTORI İTALYA ŞİŞE,1650,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587407,ÖKÜZGÖZÜ ANCYRA YERLİ ŞİŞE,1200,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587408,BOĞAZKERE ANCYRA YERLİ ŞİŞE,1200,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587409,KALECİKKARASI ANCYRA YERLİ ŞİŞE,1200,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587410,CABERNET SAUVIGNON -SURAH ANCYRA YERLİ ŞİŞE,1550,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587411,LA FOLIE FRANSA ŞİŞE,1900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Kırmızı Şaraplar,587412,ÖKÜZGÖZÜ ELAZIĞ PRESTIGE ŞİŞE,2000,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
